ID,date,time,latitude,longitude,altitude (m),speed (km/h),type
Kelly,04/10/19,8:07:00,-18.924026,48.402409,945.8,-,W
Kelly,04/10/19,11:53:00,-18.92441,48.402699,917.7,-,W
Kelly,04/10/19,14:29:00,-18.924168,48.40263,879,-,W
Kelly,04/10/19,15:00:00,-18.924517,48.403023,871.3,-,W
Kelly,04/10/19,15:01:00,-18.924534,48.403019,879.2,-,W
Kelly,04/10/19,15:34:00,-18.928226,48.399498,900.5,-,W
Kelly,04/10/19,17:11:00,-18.924559,48.402863,922.9,-,W
Kelly,04/10/19,17:17:00,-18.924755,48.403179,933.7,-,W
Kelly,04/10/19,22:11:00,-18.946445,48.383774,935.5,-,W
Kelly,04/10/19,23:43:00,-18.941048,48.383129,924.5,-,W
Kelly,04/10/19,23:53:00,-18.941132,48.383232,918.5,-,W
Kelly,04/10/19,0:33:00,-18.928595,48.399746,903.7,1.8,T
Kelly,04/10/19,0:54:00,-18.928614,48.399719,911,0.4,T
Kelly,04/10/19,1:58:00,-18.928627,48.399731,932.9,0.8,T
Kelly,04/10/19,3:10:00,-18.924046,48.402222,909.4,0,T
Kelly,04/10/19,4:53:00,-18.924046,48.402222,909.4,0,T
Kelly,04/10/19,5:43:00,-18.928967,48.400665,931.3,9.3,T
Kelly,04/10/19,6:06:00,-18.928457,48.399246,931.4,10.7,T
Kelly,04/10/19,6:08:00,-18.928543,48.400295,935.4,8.8,T
Kelly,04/10/19,6:57:00,-18.924025,48.402386,902.1,1.4,T
Kelly,04/10/19,7:18:00,-18.924015,48.402374,925.6,0.3,T
Kelly,04/10/19,8:07:00,-18.924026,48.402409,945.8,0.9,T
Kelly,04/10/19,9:12:00,-18.924026,48.402409,945.8,0.9,T
Kelly,04/10/19,9:35:00,-18.924017,48.402218,842.7,2.3,T
Kelly,04/10/19,9:57:00,-18.923985,48.402512,1001.9,0,T
Kelly,04/10/19,10:42:00,-18.923985,48.402512,1001.9,0,T
Kelly,04/10/19,11:05:00,-18.924017,48.402374,936,2.4,T
Kelly,04/10/19,11:29:00,-18.924059,48.402348,924.1,0,T
Kelly,04/10/19,11:53:00,-18.92441,48.402699,917.7,2.5,T
Kelly,04/10/19,12:15:00,-18.928059,48.399773,918.4,0.5,T
Kelly,04/10/19,13:02:00,-18.927275,48.394711,933.5,0,T
Kelly,04/10/19,13:25:00,-18.929329,48.395554,951.7,0.3,T
Kelly,04/10/19,14:29:00,-18.924168,48.40263,879,1.4,T
Kelly,04/10/19,14:49:00,-18.924591,48.402996,900.5,0.1,T
Kelly,04/10/19,15:00:00,-18.924517,48.403023,871.3,1.2,T
Kelly,04/10/19,15:01:00,-18.924534,48.403019,879.2,1.4,T
Kelly,04/10/19,15:22:00,-18.924347,48.402786,905.1,0.3,T
Kelly,04/10/19,15:34:00,-18.928226,48.399498,900.5,3.9,T
Kelly,04/10/19,15:55:00,-18.925606,48.402493,925.4,8.5,T
Kelly,04/10/19,16:20:00,-18.924034,48.402367,924.3,0,T
Kelly,04/10/19,17:11:00,-18.924559,48.402863,922.9,2.1,T
Kelly,04/10/19,17:17:00,-18.924755,48.403179,933.7,0,T
Kelly,04/10/19,18:08:00,-18.92794,48.391434,932.4,1.3,T
Kelly,04/10/19,19:04:00,-18.946629,48.382919,916.9,0.3,T
Kelly,04/10/19,19:55:00,-18.949923,48.383541,924.8,0,T
Kelly,04/10/19,20:46:00,-18.949202,48.379845,929.6,0.7,T
Kelly,04/10/19,21:36:00,-18.948467,48.380829,930.4,6.5,T
Kelly,04/10/19,21:58:00,-18.946438,48.383797,958.1,1.5,T
Kelly,04/10/19,22:11:00,-18.946445,48.383774,935.5,0,T
Kelly,04/10/19,22:51:00,-18.948055,48.38282,924.3,0,T
Kelly,04/10/19,23:11:00,-18.941149,48.382874,918.3,1.5,T
Kelly,04/10/19,23:32:00,-18.941067,48.383114,935.8,1.7,T
Kelly,04/10/19,23:43:00,-18.941048,48.383129,924.5,0,T
Kelly,04/10/19,23:53:00,-18.941132,48.383232,918.5,0,T
Kelly,05/10/19,4:00:00,-18.944403,48.38633,950.2,-,W
Kelly,05/10/19,4:01:00,-18.94486,48.386597,965.1,-,W
Kelly,05/10/19,13:30:00,-18.924007,48.402481,925.6,-,W
Kelly,05/10/19,14:06:00,-18.922619,48.41486,944.2,-,W
Kelly,05/10/19,0:48:00,-18.941132,48.383232,918.5,0,T
Kelly,05/10/19,1:17:00,-18.941429,48.383636,926.1,0.3,T
Kelly,05/10/19,1:40:00,-18.941433,48.383659,930.8,0.8,T
Kelly,05/10/19,2:01:00,-18.941444,48.383713,924.5,1.8,T
Kelly,05/10/19,2:23:00,-18.941416,48.383579,925.6,4.2,T
Kelly,05/10/19,3:06:00,-18.941378,48.383602,924.8,0.5,T
Kelly,05/10/19,3:47:00,-18.942503,48.383793,945.4,1.9,T
Kelly,05/10/19,4:00:00,-18.944403,48.38633,950.2,1.9,T
Kelly,05/10/19,4:01:00,-18.94486,48.386597,965.1,18.1,T
Kelly,05/10/19,4:02:00,-18.945086,48.386772,941.2,14.7,T
Kelly,05/10/19,4:03:00,-18.944281,48.385254,907.2,1,T
Kelly,05/10/19,4:46:00,-18.945568,48.390202,934.1,0.1,T
Kelly,05/10/19,5:37:00,-18.943897,48.388813,935.1,0.6,T
Kelly,05/10/19,5:59:00,-18.93878,48.388371,930.5,2,T
Kelly,05/10/19,6:21:00,-18.939375,48.390293,918.7,0.6,T
Kelly,05/10/19,7:26:00,-18.939438,48.390354,920,0.3,T
Kelly,05/10/19,8:27:00,-18.939434,48.390354,930.6,0.6,T
Kelly,05/10/19,9:19:00,-18.939455,48.390377,919.8,0,T
Kelly,05/10/19,9:41:00,-18.939447,48.390438,927.9,0,T
Kelly,05/10/19,10:02:00,-18.939415,48.390247,934.6,0,T
Kelly,05/10/19,10:42:00,-18.924767,48.403156,939.3,1.4,T
Kelly,05/10/19,11:15:00,-18.924101,48.402313,920.3,0.2,T
Kelly,05/10/19,11:59:00,-18.924017,48.402317,935.5,1.4,T
Kelly,05/10/19,12:42:00,-18.924017,48.402313,926.5,0,T
Kelly,05/10/19,13:23:00,-18.924078,48.402359,930.6,0,T
Kelly,05/10/19,13:30:00,-18.924007,48.402481,925.6,0.7,T
Kelly,05/10/19,14:06:00,-18.922619,48.41486,944.2,4,T
Kelly,05/10/19,14:28:00,-18.922716,48.415604,943.8,3,T
Kelly,05/10/19,14:53:00,-18.922716,48.415604,943.8,3,T
Kelly,05/10/19,15:13:00,-18.92289,48.415474,927.2,0,T
Kelly,06/10/19,4:59:00,-18.924141,48.402264,934.1,0,T
Kelly,06/10/19,5:00:00,-18.92417,48.402283,935.2,1.8,T
Kelly,07/10/19,9:15:00,-18.923927,48.402401,935.3,1.6,T
Kelly,07/10/19,9:39:00,-18.924049,48.402374,933.3,1.3,T
Kelly,07/10/19,10:30:00,-18.923975,48.402348,960,0.6,T
Kelly,07/10/19,11:29:00,-18.924328,48.402836,954.8,0,T
Kelly,07/10/19,11:50:00,-18.924002,48.402416,954.1,3.6,T
Kelly,07/10/19,13:00:00,-18.924002,48.402416,954.1,3.6,T
Kelly,07/10/19,13:34:00,-18.924541,48.402843,960,2,T
Kelly,07/10/19,14:06:00,-18.924541,48.402843,960,2,T
Kelly,07/10/19,14:58:00,-18.924135,48.402328,919.5,0.4,T
Kelly,07/10/19,15:30:00,-18.92403,48.402306,938,2.4,T
Kelly,07/10/19,16:01:00,-18.924015,48.402378,934.6,1.8,T
Kelly,07/10/19,16:20:00,-18.92658,48.402081,929.5,8.5,T
Kelly,07/10/19,17:17:00,-18.931108,48.379135,991.7,3.1,T
Kelly,07/10/19,17:48:00,-18.931108,48.379135,991.7,3.1,T
Kelly,07/10/19,18:09:00,-18.924477,48.402721,948.7,4.9,T
Kelly,07/10/19,18:32:00,-18.924068,48.402409,934.6,1.3,T
Kelly,07/10/19,19:24:00,-18.924068,48.402409,934.6,1.3,T
Kelly,07/10/19,19:46:00,-18.923975,48.402351,916,1.7,T
Kelly,07/10/19,20:15:00,-18.924019,48.402336,930.9,0.8,T
Kelly,07/10/19,20:47:00,-18.924023,48.402405,931.8,0.4,T
Kelly,07/10/19,21:17:00,-18.924118,48.402317,944.9,0,T
Kelly,07/10/19,21:39:00,-18.924118,48.402317,944.9,0,T
Kelly,07/10/19,22:00:00,-18.924248,48.402439,943.7,4.2,T
Kelly,08/10/19,9:50:00,-18.924017,48.402401,960.3,-,W
Kelly,08/10/19,2:40:00,-18.924248,48.402439,943.7,4.2,T
Kelly,08/10/19,3:03:00,-18.92395,48.402016,947.9,0,T
Kelly,08/10/19,3:44:00,-18.92395,48.402016,947.9,0,T
Kelly,08/10/19,4:05:00,-18.923946,48.402328,914.8,1.3,T
Kelly,08/10/19,4:26:00,-18.923882,48.402515,962.5,1,T
Kelly,08/10/19,5:05:00,-18.924774,48.403801,964,1.6,T
Kelly,08/10/19,5:25:00,-18.924131,48.40237,939.9,2.6,T
Kelly,08/10/19,6:53:00,-18.924131,48.40237,939.9,2.6,T
Kelly,08/10/19,7:35:00,-18.924904,48.403465,974.2,4.1,T
Kelly,08/10/19,9:09:00,-18.924042,48.402321,931.7,0,T
Kelly,08/10/19,9:50:00,-18.924017,48.402401,960.3,0,T
Kelly,08/10/19,10:31:00,-18.923126,48.403648,980.4,1.7,T
Kelly,08/10/19,11:10:00,-18.924156,48.402588,893,0.8,T
Kelly,08/10/19,11:47:00,-18.924177,48.402321,885.9,0.5,T
Kelly,08/10/19,12:28:00,-18.924286,48.402657,966.1,3.3,T
Kelly,08/10/19,13:07:00,-18.924255,48.40239,953.3,1.3,T
Kelly,08/10/19,13:54:00,-18.924448,48.403034,977.3,0,T
Kelly,08/10/19,14:59:00,-18.924448,48.403034,977.3,0,T
Kelly,08/10/19,15:21:00,-18.924747,48.40308,923.1,0.7,T
Kelly,08/10/19,16:19:00,-18.923923,48.402462,963.6,14.5,T
Kelly,08/10/19,16:20:00,-18.923981,48.402462,938,0,T
Kelly,08/10/19,16:40:00,-18.923927,48.402477,919,1.4,T
Kelly,08/10/19,17:39:00,-18.924244,48.402855,966,0,T
Kelly,08/10/19,18:34:00,-18.924097,48.40237,933.7,2.8,T
Kelly,08/10/19,19:30:00,-18.92396,48.40221,922.7,0,T
Kelly,08/10/19,20:13:00,-18.924103,48.402512,935.3,0,T
Kelly,08/10/19,20:38:00,-18.924549,48.40218,936.9,0,T
Kelly,08/10/19,21:09:00,-18.924095,48.402294,931,0,T
Kelly,08/10/19,21:39:00,-18.924154,48.402615,944.8,4.8,T
Kelly,08/10/19,22:06:00,-18.923233,48.413807,939.5,0,T
Kelly,08/10/19,22:33:00,-18.922665,48.417885,931.3,0.9,T
Kelly,08/10/19,22:59:00,-18.92297,48.417385,932,4.4,T
Kelly,08/10/19,23:29:00,-18.925026,48.418743,915.8,2.1,T
Kelly,08/10/19,23:57:00,-18.925129,48.406769,947,12,T
Kelly,08/10/19,23:58:00,-18.925032,48.40564,971.7,9.7,T
Kelly,09/10/19,0:25:00,-18.925032,48.40564,971.7,9.7,T
Kelly,09/10/19,0:54:00,-18.924036,48.402374,933.7,1.5,T
Kelly,09/10/19,1:24:00,-18.923903,48.40213,930.6,2,T
Kelly,09/10/19,1:45:00,-18.923962,48.402252,908.3,0.9,T
Mboly,01/07/19,11:14:00,-18.924898,48.405109,929.7,0.5,T
Mboly,02/07/19,2:30:00,-18.924898,48.405109,929.7,0.5,T
Mboly,02/07/19,3:12:00,-18.924913,48.405052,925.7,3.1,T
Mboly,02/07/19,3:50:00,-18.924963,48.405369,894.8,2.7,T
Mboly,02/07/19,4:14:00,-18.924532,48.404987,945.9,1.5,T
Mboly,04/07/19,10:10:00,-18.922552,48.417027,936.3,-,W
Mboly,04/07/19,10:22:00,-18.922619,48.417076,931.7,-,W
Mboly,04/07/19,10:25:00,-18.922514,48.417179,918.2,-,W
Mboly,04/07/19,10:28:00,-18.922474,48.417194,929,-,W
Mboly,04/07/19,10:29:00,-18.922504,48.417164,941.4,-,W
Mboly,04/07/19,10:40:00,-18.922821,48.416389,904.5,-,W
Mboly,04/07/19,11:13:00,-18.923212,48.414116,925.7,-,W
Mboly,04/07/19,11:59:00,-18.92333,48.414204,920,-,W
Mboly,04/07/19,12:00:00,-18.923338,48.414288,930.3,-,W
Mboly,04/07/19,12:00:00,-18.923319,48.414249,933.1,-,W
Mboly,04/07/19,12:16:00,-18.923229,48.414345,982.8,-,W
Mboly,04/07/19,9:58:00,-18.922789,48.41692,910.2,0,T
Mboly,04/07/19,10:09:00,-18.922789,48.41692,910.2,0,T
Mboly,04/07/19,10:10:00,-18.922552,48.417027,936.3,0,T
Mboly,04/07/19,10:22:00,-18.922619,48.417076,931.7,0,T
Mboly,04/07/19,10:25:00,-18.922514,48.417179,918.2,2,T
Mboly,04/07/19,10:26:00,-18.922552,48.417156,939.3,0.6,T
Mboly,04/07/19,10:27:00,-18.922508,48.417179,914.5,2,T
Mboly,04/07/19,10:28:00,-18.922474,48.417194,929,0,T
Mboly,04/07/19,10:29:00,-18.922474,48.417194,929,0,T
Mboly,04/07/19,10:29:00,-18.922504,48.417164,941.4,1.4,T
Mboly,04/07/19,10:40:00,-18.922821,48.416389,904.5,0,T
Mboly,04/07/19,10:40:00,-18.922947,48.416553,930.9,0,T
Mboly,04/07/19,10:54:00,-18.922956,48.416977,918.1,0.6,T
Mboly,04/07/19,11:13:00,-18.923212,48.414116,925.7,0,T
Mboly,04/07/19,11:32:00,-18.923273,48.414104,934.9,0,T
Mboly,04/07/19,11:45:00,-18.923109,48.414097,902,0,T
Mboly,04/07/19,11:46:00,-18.923239,48.414112,918.3,0,T
Mboly,04/07/19,11:53:00,-18.923342,48.414112,915.6,0,T
Mboly,04/07/19,11:55:00,-18.92333,48.414204,920,0,T
Mboly,04/07/19,11:59:00,-18.92333,48.414204,920,0,T
Mboly,04/07/19,12:00:00,-18.923338,48.414288,930.3,0,T
Mboly,04/07/19,12:00:00,-18.923319,48.414249,933.1,0,T
Mboly,04/07/19,12:01:00,-18.923319,48.414249,933.1,0,T
Mboly,04/07/19,12:05:00,-18.923342,48.414318,935.4,0,T
Mboly,04/07/19,12:05:00,-18.92333,48.414303,931.6,0.6,T
Mboly,04/07/19,12:16:00,-18.923195,48.414314,987.9,0,T
Mboly,04/07/19,12:16:00,-18.923229,48.414345,982.8,0,T
Mboly,04/07/19,14:24:00,-18.924665,48.404819,957.7,0.6,T
Mboly,04/07/19,14:58:00,-18.926397,48.408546,899.8,6.8,T
Mboly,04/07/19,17:19:00,-18.924934,48.405151,886.9,0.6,T
Mboly,04/07/19,18:14:00,-18.924934,48.405151,886.9,0.6,T
Mboly,04/07/19,18:38:00,-18.924906,48.405052,936.7,3.3,T
Mboly,04/07/19,19:38:00,-18.9249,48.405056,933.8,0.8,T
Mboly,04/07/19,20:00:00,-18.92502,48.405014,942.7,2.9,T
Mboly,04/07/19,20:20:00,-18.924879,48.40509,931.5,0,T
Mboly,04/07/19,21:05:00,-18.924879,48.40509,931.5,0,T
Mboly,04/07/19,21:27:00,-18.92495,48.405048,927.2,1.2,T
Mboly,04/07/19,23:44:00,-18.92495,48.405048,927.2,1.2,T
Mboly,05/07/19,2:52:00,-18.924894,48.405098,911.8,-,W
Mboly,05/07/19,4:39:00,-18.925291,48.412235,923.2,-,W
Mboly,05/07/19,8:08:00,-18.923155,48.414063,930.2,-,W
Mboly,05/07/19,11:58:00,-18.923151,48.414101,922.3,-,W
Mboly,05/07/19,22:33:00,-18.924984,48.404694,941.7,-,W
Mboly,05/07/19,0:06:00,-18.92494,48.405064,942.4,1.1,T
Mboly,05/07/19,0:28:00,-18.924971,48.405132,946.9,0.4,T
Mboly,05/07/19,0:49:00,-18.924885,48.405056,945.7,1.2,T
Mboly,05/07/19,2:20:00,-18.924885,48.405056,945.7,1.2,T
Mboly,05/07/19,2:46:00,-18.924923,48.405079,923,1,T
Mboly,05/07/19,2:52:00,-18.924894,48.405098,911.8,0.8,T
Mboly,05/07/19,3:14:00,-18.924919,48.404919,950.9,0,T
Mboly,05/07/19,4:39:00,-18.925291,48.412235,923.2,5.1,T
Mboly,05/07/19,7:05:00,-18.925291,48.412235,923.2,5.1,T
Mboly,05/07/19,7:27:00,-18.923227,48.41407,926.4,0.7,T
Mboly,05/07/19,8:08:00,-18.923155,48.414063,930.2,0,T
Mboly,05/07/19,8:56:00,-18.922543,48.41571,948.6,3.9,T
Mboly,05/07/19,9:52:00,-18.92333,48.414322,922.4,0.1,T
Mboly,05/07/19,10:19:00,-18.92333,48.414322,922.4,0.1,T
Mboly,05/07/19,10:42:00,-18.923172,48.414291,931.6,6.6,T
Mboly,05/07/19,11:53:00,-18.923225,48.414043,934.7,0.7,T
Mboly,05/07/19,11:58:00,-18.923151,48.414101,922.3,0,T
Mboly,05/07/19,15:20:00,-18.922594,48.417088,917.7,1.1,T
Mboly,05/07/19,15:41:00,-18.922548,48.417198,963.4,2.4,T
Mboly,05/07/19,16:06:00,-18.923141,48.414654,914.3,0,T
Mboly,05/07/19,16:42:00,-18.923141,48.414654,914.3,0,T
Mboly,05/07/19,17:07:00,-18.924913,48.405132,945,0,T
Mboly,05/07/19,17:41:00,-18.924822,48.405144,968.7,2.3,T
Mboly,05/07/19,21:43:00,-18.924822,48.405144,968.7,2.3,T
Mboly,05/07/19,22:10:00,-18.924847,48.405067,946.4,0.5,T
Mboly,05/07/19,22:33:00,-18.924984,48.404694,941.7,0,T
Mboly,05/07/19,23:41:00,-18.924984,48.404694,941.7,0,T
Mboly,06/07/19,10:02:00,-18.923222,48.414215,919.1,-,W
Mboly,06/07/19,0:19:00,-18.925039,48.405098,946.4,3.1,T
Mboly,06/07/19,0:47:00,-18.924942,48.405106,946.2,4.6,T
Mboly,06/07/19,1:53:00,-18.924974,48.405186,926.8,0.7,T
Mboly,06/07/19,2:48:00,-18.924974,48.405186,926.8,0.7,T
Mboly,06/07/19,3:10:00,-18.924927,48.405132,926.5,3,T
Mboly,06/07/19,3:30:00,-18.924927,48.405132,926.5,3,T
Mboly,06/07/19,3:52:00,-18.924881,48.404964,925.1,6,T
Mboly,06/07/19,4:27:00,-18.924957,48.405037,930.5,0.6,T
Mboly,06/07/19,4:48:00,-18.926411,48.411247,921.1,5.8,T
Mboly,06/07/19,5:08:00,-18.922827,48.417198,922.2,2.8,T
Mboly,06/07/19,5:29:00,-18.921762,48.415493,932.6,1,T
Mboly,06/07/19,7:04:00,-18.923544,48.414516,932.7,0.3,T
Mboly,06/07/19,7:58:00,-18.923544,48.414516,932.7,0.3,T
Mboly,06/07/19,8:27:00,-18.923273,48.414143,910.3,2.1,T
Mboly,06/07/19,8:52:00,-18.923109,48.414162,949.7,0,T
Mboly,06/07/19,9:14:00,-18.923256,48.414047,936,2.3,T
Mboly,06/07/19,9:36:00,-18.923244,48.414268,887.2,0,T
Mboly,06/07/19,9:57:00,-18.923286,48.414276,953.3,0,T
Mboly,06/07/19,10:02:00,-18.923222,48.414215,919.1,0,T
Mboly,06/07/19,10:23:00,-18.923174,48.414444,927.1,0,T
Mboly,06/07/19,11:07:00,-18.923124,48.414238,907.5,0,T
Mboly,06/07/19,13:03:00,-18.923124,48.414238,907.5,0,T
Mboly,06/07/19,13:42:00,-18.922915,48.414612,910.4,0.2,T
Mboly,06/07/19,14:21:00,-18.923347,48.414078,910.9,3.7,T
Mboly,06/07/19,17:50:00,-18.923347,48.414078,910.9,3.7,T
Mboly,06/07/19,18:12:00,-18.923225,48.414131,919.3,0.8,T
Mboly,06/07/19,18:33:00,-18.923092,48.413834,950.6,10.3,T
Mboly,06/07/19,18:34:00,-18.923191,48.41309,1009.2,0,T
Mboly,06/07/19,18:56:00,-18.92342,48.414841,850.3,1.4,T
Mboly,06/07/19,20:50:00,-18.92342,48.414841,850.3,1.4,T
Mboly,06/07/19,21:50:00,-18.923317,48.414196,922.6,2.3,T
Mboly,06/07/19,22:15:00,-18.92325,48.414219,923,0.8,T
Mboly,06/07/19,22:37:00,-18.92341,48.414085,922.5,0,T
Mboly,06/07/19,23:14:00,-18.923166,48.414185,922.1,1.1,T
Mboly,06/07/19,23:35:00,-18.923498,48.414215,868.3,5.2,T
Mboly,07/07/19,4:06:00,-18.923874,48.406834,933.6,-,W
Mboly,07/07/19,1:43:00,-18.923275,48.414639,961.4,0,T
Mboly,07/07/19,2:55:00,-18.923275,48.414639,961.4,0,T
Mboly,07/07/19,3:15:00,-18.924763,48.405994,933.3,2.8,T
Mboly,07/07/19,3:35:00,-18.924763,48.405994,933.3,2.8,T
Mboly,07/07/19,3:57:00,-18.924086,48.406853,932.5,0,T
Mboly,07/07/19,4:06:00,-18.923874,48.406834,933.6,0,T
Mboly,08/07/19,7:27:00,-18.924959,48.405266,949.9,-,W
Mboly,08/07/19,12:38:00,-18.924902,48.405029,946.3,-,W
Mboly,08/07/19,12:41:00,-18.924927,48.405117,952.2,-,W
Mboly,08/07/19,7:26:00,-18.924944,48.405266,951.5,3.9,T
Mboly,08/07/19,7:27:00,-18.924959,48.405266,949.9,0.3,T
Mboly,08/07/19,7:48:00,-18.925369,48.405415,946.9,0.7,T
Mboly,08/07/19,8:09:00,-18.925299,48.405121,941.4,0.5,T
Mboly,08/07/19,8:41:00,-18.925238,48.404953,928.9,1.5,T
Mboly,08/07/19,9:28:00,-18.924911,48.405022,929.5,0.9,T
Mboly,08/07/19,10:21:00,-18.924911,48.405022,929.5,0.9,T
Mboly,08/07/19,11:09:00,-18.924892,48.405102,916.3,1.4,T
Mboly,08/07/19,12:18:00,-18.924915,48.405148,946.9,0.4,T
Mboly,08/07/19,12:38:00,-18.924902,48.405029,946.3,1.3,T
Mboly,08/07/19,12:41:00,-18.924927,48.405117,952.2,1.2,T
Mboly,08/07/19,13:39:00,-18.92495,48.405041,934.8,0.4,T
Mboly,08/07/19,15:06:00,-18.924854,48.405113,924.9,0.6,T
Mboly,08/07/19,19:21:00,-18.924896,48.40514,937.7,0.4,T
Mboly,09/07/19,22:08:00,-18.924791,48.405563,905.2,-,W
Mboly,09/07/19,5:29:00,-18.924856,48.40509,937.5,0.4,T
Mboly,09/07/19,7:08:00,-18.92487,48.405102,937,0.6,T
Mboly,09/07/19,11:10:00,-18.924711,48.405117,953.1,0.3,T
Mboly,09/07/19,12:21:00,-18.92477,48.405098,856.6,0.1,T
Mboly,09/07/19,13:24:00,-18.924837,48.405228,919.5,0,T
Mboly,09/07/19,14:35:00,-18.924967,48.404869,942.6,0,T
Mboly,09/07/19,15:14:00,-18.924757,48.404984,945.6,6,T
Mboly,09/07/19,18:48:00,-18.924757,48.404984,945.6,6,T
Mboly,09/07/19,19:09:00,-18.924858,48.405075,932.1,0.7,T
Mboly,09/07/19,19:32:00,-18.924978,48.404995,942.8,0.6,T
Mboly,09/07/19,20:17:00,-18.924978,48.404995,942.8,0.6,T
Mboly,09/07/19,21:00:00,-18.925026,48.405037,912.2,5,T
Mboly,09/07/19,21:53:00,-18.925081,48.405178,952.8,2.3,T
Mboly,09/07/19,22:08:00,-18.924791,48.405563,905.2,1.7,T
Mboly,09/07/19,22:42:00,-18.925419,48.404984,995,4.3,T
Mboly,09/07/19,23:21:00,-18.925213,48.405083,975.6,1.6,T
Mboly,09/07/19,23:52:00,-18.924721,48.405502,973.7,2.6,T
Mboly,10/07/19,3:49:00,-18.9251,48.40604,888.9,-,W
Mboly,10/07/19,4:19:00,-18.923214,48.414268,934.8,-,W
Mboly,10/07/19,4:21:00,-18.923222,48.414227,943.2,-,W
Mboly,10/07/19,4:37:00,-18.922836,48.414379,918,-,W
Mboly,10/07/19,5:56:00,-18.923204,48.414219,944.6,-,W
Mboly,10/07/19,5:56:00,-18.923296,48.414104,947,-,W
Mboly,10/07/19,0:15:00,-18.924902,48.405148,953.7,3.3,T
Mboly,10/07/19,1:40:00,-18.924902,48.405148,953.7,3.3,T
Mboly,10/07/19,2:35:00,-18.924803,48.405014,932.3,0,T
Mboly,10/07/19,2:55:00,-18.924829,48.404984,911,0,T
Mboly,10/07/19,3:15:00,-18.924786,48.405167,929.4,0,T
Mboly,10/07/19,3:49:00,-18.9251,48.40604,888.9,3,T
Mboly,10/07/19,4:19:00,-18.923214,48.414268,934.8,0,T
Mboly,10/07/19,4:21:00,-18.923222,48.414227,943.2,3,T
Mboly,10/07/19,4:37:00,-18.922836,48.414379,918,1.3,T
Mboly,10/07/19,5:07:00,-18.922178,48.415684,893.9,0,T
Mboly,10/07/19,5:34:00,-18.923214,48.414654,933.5,0,T
Mboly,10/07/19,5:54:00,-18.923208,48.414276,944.9,2,T
Mboly,10/07/19,5:56:00,-18.923204,48.414219,944.6,1.8,T
Mboly,10/07/19,5:56:00,-18.923296,48.414104,947,1.3,T
Mboly,10/07/19,6:20:00,-18.925274,48.405334,912.6,3.2,T
Mboly,10/07/19,7:13:00,-18.925274,48.405334,912.6,3.2,T
Mboly,10/07/19,7:33:00,-18.924931,48.405029,900.9,0,T
Mboly,10/07/19,15:38:00,-18.924931,48.405029,900.9,0,T
Mboly,10/07/19,15:59:00,-18.923256,48.414268,897.2,2.1,T
Mboly,10/07/19,16:22:00,-18.923378,48.414032,908.7,7.2,T
Mboly,10/07/19,16:52:00,-18.922998,48.416725,920.7,0.5,T
Mboly,10/07/19,17:34:00,-18.923063,48.414093,887.5,0,T
Mboly,10/07/19,17:55:00,-18.923254,48.41415,914.4,4.4,T
Mboly,10/07/19,18:22:00,-18.923212,48.414124,923,0,T
Mboly,10/07/19,18:55:00,-18.923304,48.414238,960.8,0.9,T
Mboly,10/07/19,19:17:00,-18.923273,48.414162,900.9,0.6,T
Mboly,10/07/19,19:47:00,-18.923187,48.414211,925.5,1,T
Mboly,10/07/19,20:56:00,-18.92317,48.414249,936.8,0.5,T
Mboly,10/07/19,21:44:00,-18.923359,48.414375,924.7,3,T
Mboly,10/07/19,22:22:00,-18.923454,48.414242,946.4,0,T
Mboly,10/07/19,23:09:00,-18.923237,48.414043,921.8,0,T
Mboly,10/07/19,23:36:00,-18.923311,48.414131,913.5,0,T
Mboly,11/07/19,5:52:00,-18.923218,48.414654,875.2,-,W
Mboly,11/07/19,10:51:00,-18.924694,48.405201,949.7,-,W
Mboly,11/07/19,13:42:00,-18.924664,48.405079,870.3,-,W
Mboly,11/07/19,13:45:00,-18.924665,48.405075,899.7,-,W
Mboly,11/07/19,18:00:00,-18.924809,48.405209,932,-,W
Mboly,11/07/19,20:16:00,-18.924677,48.405212,972.3,-,W
Mboly,11/07/19,0:11:00,-18.923311,48.414131,913.5,0,T
Mboly,11/07/19,0:35:00,-18.92322,48.414078,918.1,1.6,T
Mboly,11/07/19,1:00:00,-18.923149,48.414055,902.3,0,T
Mboly,11/07/19,1:31:00,-18.922546,48.41399,843.6,0.5,T
Mboly,11/07/19,2:41:00,-18.923275,48.414093,926.2,1.5,T
Mboly,11/07/19,3:05:00,-18.922216,48.415558,958,0,T
Mboly,11/07/19,4:09:00,-18.923018,48.414227,896.5,1.7,T
Mboly,11/07/19,5:07:00,-18.922789,48.414543,894.3,1.4,T
Mboly,11/07/19,5:52:00,-18.923218,48.414654,875.2,2.7,T
Mboly,11/07/19,6:13:00,-18.923435,48.414066,913.3,0.1,T
Mboly,11/07/19,6:50:00,-18.923466,48.414051,947.4,0,T
Mboly,11/07/19,7:12:00,-18.923353,48.414135,911.7,0,T
Mboly,11/07/19,7:34:00,-18.923223,48.414082,864.8,0.9,T
Mboly,11/07/19,8:03:00,-18.923128,48.414253,894.5,0,T
Mboly,11/07/19,8:38:00,-18.923128,48.414253,894.5,0,T
Mboly,11/07/19,9:13:00,-18.922586,48.414337,1137.8,0.6,T
Mboly,11/07/19,9:35:00,-18.923368,48.414032,911.6,0.4,T
Mboly,11/07/19,10:35:00,-18.924809,48.405228,945.3,0,T
